t,sensor_reading
229,2.884594136517685
230,4.191671561502289
231,2.043675781030471
232,1.7093377500888414
233,2.075093412309899
234,1.9072389045572156
235,2.131061481923447
236,2.8943555186699084
237,1.5871235924330722
238,2.2165352515479273
239,3.2533492867065625
240,2.6704681061021183
241,0.806921307363397
242,3.0329753046956878
243,1.6660411834300137
244,-0.5121404810577321
245,1.4788195952983265
246,2.838526081727301
247,0.6778862299102906
248,2.481316226635283
249,1.5889107102502242
250,2.4227376630552824
251,0.9677050084328955
252,1.095729697627203
253,2.8503128288660897
254,0.46092916264379236
255,1.8148320395580342
256,2.2098059866680484
257,2.987774080633001
258,2.829983088724702
259,1.6379427227930896
260,1.7190025067155439
261,1.7458715900138038
262,1.4723282285985002
263,3.378080950964423
264,3.932859852137223
265,1.8233350631334528
266,2.7285685901013594
267,2.5412852619722104
268,1.909091320958907
269,3.0953326098221
270,2.399786572458532
271,2.4491931552931825
272,1.011579429949886
273,3.7561732658400944
274,3.139265686581762
275,3.705456951131784
276,1.3220763178491597
277,2.4340511788008
278,1.8749364248314015
279,3.8747874666493365
280,1.6621597278559432
281,1.788771430482278
282,2.272860154841168
283,2.5858581751166376
284,2.2955161424373594
285,1.3634443753162633
286,2.418423853800832
287,3.0877146917761884
288,0.19223993541026507
289,1.342277857504885
290,2.199454772891001
291,3.7864806338986905
292,2.4663323097995864
293,2.15023066936864
294,1.4200732774278657
295,1.2984657183527801
296,0.6222354259479019
297,1.3282718228910948
298,1.0934391611268177
299,0.6203463102316507
300,2.300067561074876
301,1.7983382342551
302,2.1150256403673873
303,0.5998528094675589
304,2.2277774493397287
305,2.7362374200944037
306,2.081091484340475
307,2.5627101777403274
308,3.728926172677146
309,1.2604947091885026
310,1.4536478666789074
311,0.14218578931037795
312,0.8111206064876355
313,2.098270356711019
314,2.4932653578685566
315,1.1730696649455052
316,2.7049357656055006
317,2.235234991880712
318,1.9319213131847384
319,2.6517276237047307
320,1.8384577409809886
321,2.279614944628819
322,3.1526137201830373
323,1.4430722932940467
324,2.029700181143932
325,2.3434202528300903
326,2.1676232466489234
327,3.563138282850521
328,2.0267920693398125
329,2.1360235781396564
330,2.0638104466947262
331,1.3894166662321754
332,0.5321659845713902
333,3.342631783439514
334,2.4899782419025343
335,0.4924546945152688
336,0.6156738744439398
337,1.8204824616667836
338,1.5860514467602271
339,-0.714418604496788
340,0.8641600890199628
341,1.0438153037296791
342,2.387730254361736
343,3.0959954934161455
344,2.009523545570597
345,2.095349957588094
346,1.320334069133955
347,2.0573009749992686
348,2.5508294707922454
349,1.7360121998662787
350,1.025570257562029
351,0.8316048164124077
352,2.6804039179201373
353,1.4842963400883407
354,1.192019397484187
355,0.831372512493328
356,0.8880252923689106
357,2.6931029211218642
358,1.919753783702845
359,2.226682847144359
360,1.3850976239937003
361,3.060712954497498
362,0.8542746339933818
363,2.240793076151179
364,3.3219244202616096
365,1.6295294876083877
366,2.2638566739860764
367,0.9888009209898142
368,1.095382870914205
369,3.1391615132859427
370,0.5772498756065457
371,1.8073835045493898
372,1.7631534204314905
373,2.9310316246387904
374,-0.5238607978828653
375,1.3088284217277697
376,1.9553510029360468
377,0.07846494102089085
378,1.6971364979532941
379,0.11610805368683375
380,3.6730800097515335
381,0.7093473276857623
382,1.3887807476729976
383,-0.048392029913560286
384,0.7810707187227547
385,2.2752288244376704
386,1.0531975432983463
387,2.1400572075500026
388,0.9487879033180047
389,1.2162820382273651
390,2.00272303463007
391,1.1054868904131085
392,4.289266256799767
393,1.0411435126660604
394,-0.9809211920530858
395,1.301344644172788
396,3.5281104479158767
397,2.598028103318721
398,1.241877436207678
399,3.0070195708424863
400,3.4161403693717474
401,1.952021664588666
402,1.901947555174649
403,1.7850848042028176
404,1.423764069001997
405,2.203322745048666
406,0.5485237106442191
407,2.1571750664990663
408,0.6533765941707245
409,1.6933282815700783
410,2.0412679549608876
411,0.5484879803386253
412,2.0654195737365866
413,1.7911697985448582
414,2.5938166593980467
415,0.7482626810021953
416,2.7861175237638953
417,1.289727605977987
418,1.9866122752140591
419,1.1868898274029043
420,1.0690769943715632
421,2.309125725352793
422,1.2320334896524339
423,1.5057856926565891
424,2.1425574636824485
425,0.9040301259670531
426,1.4539649964163777
427,2.163272109879038
428,2.1085107476121383
429,1.811542709940706
430,-1.0064812041347384
431,-0.15430830459898526
432,0.7670870337110767
433,1.6473372379198006
434,0.9450464134347664
435,1.636643458160524
436,0.02964558245920923
437,0.0030073827447630874
438,-0.5412160083677942
439,2.4666726061564814
440,0.41115552870096517
441,1.136051281857299
442,1.987826808125892
443,1.2607683680419879
444,2.671000928371221
445,2.3801753767867453
446,0.8348722433795635
447,-1.4542221527548813
448,1.999993430376236
449,2.747446750872535
450,-0.0004445084134362398
451,1.6470788217983023
452,2.2742249234624143
453,-1.3142235356344607
454,1.3188399463282863
455,1.8456691498731466
456,0.06629228262816533
457,0.2425013227048204
458,3.1262604287748
459,0.6442363757196738
460,-0.104643709804356
461,0.5389258552766898
462,1.3799593955147185
463,0.9998623133158574
464,2.1841370126290824
465,-0.21449969094601062
466,2.7887324502998165
467,-0.2906899594244112
468,2.6579423595974956
469,1.834980948077325
470,1.7705440759020221
471,3.7260776728100238
472,0.13306723697832046
473,0.7780559541304659
474,1.1400882494530158
475,-1.342955034336012
476,2.203407861483466
477,0.164200760355236
478,1.2960469786607023
479,1.9073154945212654
480,0.8199114788833798
481,2.4351257329237423
482,1.1274721296986692
483,1.8551121448550403
484,1.7806425131984764
485,0.9664717265484105
486,1.3935431155426081
487,2.436025414572798
488,0.1165072344750786
489,0.5040109427193894
490,2.3251073765598864
491,-0.554675705677939
492,0.28515880863409465
493,-0.48540316290111285
494,1.801137165642121
495,1.7656308896154576
496,1.3346845209057225
497,0.30050130264707353
498,-0.6142412733501406
499,-0.8384270004645259
500,-0.6840583758938635
501,-1.1123641929212247
502,1.4208287672982565
503,0.9061745872933711
504,0.3881576423995433
505,1.4169941639313868
506,0.6488641291658349
507,0.7621956251582185
508,1.2380398169877074
509,0.13425756108948628
510,2.147875386234495
511,1.8481768702934362
512,1.5998814331088904
513,0.23228617588701495
514,0.12123532118028113
515,0.5641179425233029
516,0.060495838090959486
517,1.3507131541184023
518,-0.16345522881884245
519,-0.7147743872651982
520,1.2067677461296435
521,1.1522278818959228
522,-0.794366347906629
523,0.3634504513901117
524,0.646736475875299
525,0.539484176392681
526,2.7630979459005305
527,1.5804006372866741
528,0.8924026594589916
529,1.081282563417223
530,-0.22048654592559092
531,1.8227123898345168
532,-1.3848249221611466
533,-0.14895121879952344
534,1.6464223570421852
535,1.0308464445731502
536,0.20055349521196897
537,-0.5874415038455105
538,0.45393563594347347
539,0.8178621815777742
540,0.8037628800384168
541,1.8386962916366276
542,1.9078104147026624
543,0.8950001853184578
544,1.0878332223858114
545,0.055684297819394324
546,-0.5178758897532718
547,0.3830060250104619
548,3.1494642209948243
549,-0.15678078466179213
550,-0.11154430480877231
551,2.2304318512968746
552,1.4266179176668978
553,-0.308147426015315
554,3.7150652620553766
555,0.13918634792467177
556,0.5278045249976122
557,1.0069478796968585
558,0.7019169477805522
559,-0.984034371221177
560,0.3153009654820299
561,0.2469341853508248
562,1.9407249540446463
563,-0.12102836837780984
564,0.8046309869845262
565,-0.584074798298863
566,3.143948360266789
567,-0.06207997602627213
568,-0.46460913264727555
569,1.34137927659318
570,-1.451342002103365
571,0.9995840785086211
572,0.8835604254566972
573,0.7201471214511614
574,1.1922479388484915
575,2.0097944391590397
576,1.369191598330935
577,1.2861780619849155
578,-0.6380840589887373
579,0.38312470790882813
580,2.2427991454114062
581,-0.22012093752607476
582,0.28554707424287495
583,-0.9507258170906215
584,0.5262910264942313
585,0.3293783612946592
586,1.281595604606308
587,0.990457043819796
588,-0.3445276474576542
589,1.1282709305426202
590,0.4933713455024712
591,0.7227183661174981
592,1.2739912429656373
593,1.8483067954241155
594,0.9951765975975878
595,-0.3450151941984224
596,0.06877689035659307
597,0.27993202466176137
598,0.9083582925935507
599,0.8168543126240166
600,1.2495497581820731
601,3.0414091037916418
602,1.2266042812548936
603,0.23157304441505577
604,0.44243820366469877
605,0.9074898669715866
606,-0.07289111220106215
607,1.1306740419034293
608,1.2793589421916758
609,1.2669768424550836
610,0.7286158733610593
611,1.7840425912739184
612,-0.8693586955919216
613,2.292259433053362
614,0.17490035347796037
615,0.9629235247729693
616,-0.6107685874030925
617,1.9876678467871014
618,1.3117248730786537
619,1.2924804428081316
620,1.3161469503395695
621,-1.7678422492042583
622,0.4917487988481326
623,0.5062224507182984
624,-0.9650037200446008
625,0.8569781832423777
626,0.5267657220788223
627,0.22081174359041272
628,-0.2470389366785546
629,-0.36035356856535916
630,-0.6241107645415975
631,0.18809139598616187
632,-1.5633990578253023
633,1.2116467087976357
634,-0.03094016227620955
635,1.0965905902747608
636,1.3669726849108883
637,1.1674573792115253
638,-1.562460570593439
639,1.1354587144096344
640,-0.17658198594599966
641,1.5968767195528404
642,-0.42094412273696447
643,-0.04846485218477352
644,9.647605208545444
645,-1.7555806365253037
646,-0.04533433085922366
647,-1.0668801997097084
648,2.015065878082249
649,1.1532019683783739
650,-0.07948796514998341
651,-0.6600042694824539
652,-0.9926925811678019
653,-0.75178515619806
654,0.9437608995191153
655,-0.15949976065928873
656,1.676441335301731
657,0.7210710477733846
658,0.11775559049067652
659,0.8525724906997694
660,0.5732547640043825
661,0.7465542474405434
662,-0.7685610977077668
663,0.039395539849494274
664,-0.9397117093681018
665,0.8588246168851132
666,-3.6470728318313164
667,-0.3504527101328377
668,0.5770662545283313
669,2.249354007296569
670,1.149343745118185
671,0.28657740290585587
672,1.0007198901359782
673,-1.6661585228777949
674,3.0266134818643096
675,-1.7871930706264922
676,-0.3405912720671258
677,1.037975014529274
678,-1.2179549432605614
679,-1.3417593615420995
680,1.7702469189805665
681,0.5932693068885302
682,-0.3600271847237299
683,0.10572385157569145
684,1.5339626567509348
685,0.3633670575699165
686,-0.7107482427014784
687,1.004616497522019
688,0.35189360356563465
689,-1.4285284688886815
690,0.016739047892813663
691,-0.9225109042954036
692,0.9786997006937009
693,0.37882078220096077
694,-0.481905030060642
695,0.493150061773667
696,0.6450754990657254
697,0.8418518458696714
698,0.17891130772833025
699,0.9689338872808233
700,1.4867366677724236
701,-0.3363458659494371
702,0.39660969042332306
703,0.23016324374735012
704,1.0509467018615886
705,-1.7374340360202782
706,0.0032353248162740877
707,0.30421653071906557
708,-1.0697883841686024
709,-0.5778775054882251
710,-0.5997729952482213
711,-1.1112457062864034
712,1.5268058711495935
713,0.5393517515069465
714,0.18158018162270068
715,-1.1645599621716394
716,1.2240840425448103
717,1.3778698577514912
718,-0.9533644229584028
719,2.6524233689577223
720,-1.5879863003012464
721,-1.2416849044932907
722,-0.14714218191111184
723,0.9355848553292813
724,-1.175925317274809
725,-0.6205767592719468
726,-0.5914722768540119
727,0.1821090014653527
728,2.1586133256229516
729,-0.3260240500999214
730,1.7073279823993794
731,0.18083467093366715
732,0.49223492902755767
733,0.2787547048661973
734,0.9058463880116095
735,1.2411526056153106
736,1.813314572834622
737,-1.6910110067498567
738,-0.6056966687811686
739,1.2421822089018106
740,-0.6273229006296503
741,-0.7543755829610793
742,-0.11165801336006506
743,-0.1324209359152443
744,2.142900305930864
745,0.6821653457387024
746,0.1367488388030571
747,1.5992063492650392
748,-0.8864343187595223
749,0.14299565796064448
750,-0.31754529447827406
751,0.5991605387903891
752,0.8273413544734683
753,0.9137693579751538
754,-0.829767092528954
755,0.9755041461636732
756,-0.8445726470451203
757,-0.38201702454220576
758,0.43766493104694004
759,-0.7481055046365718
760,0.4773525826254259
761,2.4511579060917628
762,0.298320842035628
763,1.8547795955010047
764,0.8664607504456019
765,0.37217999825675596
766,-2.1969704115315194
767,-0.25913392420864845
768,-0.2418984664493979
769,1.3823193587634584
770,-1.0129992541541033
771,-0.8324321090588682
772,-1.0548217122474977
773,1.8579066204029875
774,0.7184872461590672
775,-0.03140215194093243
776,-2.801214662066294
777,1.8480167706680837
778,-2.918345255184062
779,0.7323084686768211
780,-0.006164693852200032
781,1.596221558295488
782,0.42062390389179394
783,-0.48250018892334906
784,1.0732196315243079
785,-0.533367237102264
786,-0.8357044168505948
787,1.966815095704598
788,-0.7473376812289301
789,-0.24434691970913908
790,0.6615931957007628
791,-0.8631152990753271
792,-0.1429711314959872
793,-3.2477362734408257
794,0.055379425166505875
795,0.40637435942495226
796,0.5018836081529441
797,-0.17633486927018316
798,-0.20476877002827332
799,-1.360788868288838
800,-1.5688264342690637
801,-0.0657387716966128
802,0.9448617410365792
803,1.3367817851463097
804,-0.35504257208329115
805,-1.252995120084593
806,-0.1503700326524806
807,-1.1451416656432025
808,0.7052709406001768
809,-0.6544316141408191
810,-1.4505199008618648
811,-0.3673004426371948
812,-1.1760231758867645
813,0.3150172252267396
814,1.6076166726516128
815,-1.3788350677641454
816,0.313373605084573
817,0.6543947626804607
818,2.152168300495332
819,-0.6072513417137559
820,-0.34604873444050666
821,-1.2329281076322578
822,-1.3634115862746357
823,1.809213792299408
824,0.8393605224965726
825,0.2859781942911702
826,-0.6872225421455204
827,0.21067175340398475
828,-2.396751111857791
829,0.14473347378334137
830,-0.240500873734051
831,-0.05100313039990623
832,0.3839512240509987
833,-0.15967858579636568
834,0.5318470156864662
835,-0.6477271214292817
836,-1.599739812370554
837,-0.8133402229507236
838,-0.08251131438863374
839,-1.8158466614463535
840,-0.26361256720856663
841,-0.7679262299034424
842,-0.20580368412318661
843,-2.1117250446248415
844,1.486331337999076
845,0.8852276484222724
846,-0.7772447582714928
847,1.349536506239247
848,-0.23160554419153256
849,-0.21588875348414335
850,0.6657815207023878
851,1.6370675523280769
852,-2.3319293157184395
853,-0.7225120353976477
854,-1.7115294833462025
855,-0.91251067402574
856,-1.6437801195612898
857,-0.4748266404813317
858,-0.13773695136551214
859,1.753871217892606
860,0.91076060188421
861,-1.9223952175919725
862,-1.3088814462337575
863,-1.1549328417677005
864,1.9400615890548993
865,0.7593856201857352
866,-1.015249591338649
867,-1.6063394654657503
868,-0.08150273158201547
869,-1.941228229541283
870,-0.26272240811229897
871,0.32163778969187196
872,1.0728533964475486
873,-2.7836635515659323
874,-0.984679483999561
875,0.013771131824013572
876,-1.110185372632892
877,-0.9081942485999719
878,-0.3507323632111226
879,0.49521171830522037
880,-1.0703910021266676
881,0.8766393629825097
882,-1.1016125693854804
883,-2.305625048880252
884,-0.11500403290052891
885,-2.874400368204489
886,-1.3570698372513745
887,-0.4745432328120309
888,0.817584163751814
889,-1.0900306390653811
890,0.2415484619756002
891,0.04865651366321633
892,-0.31681268141316543
893,0.5002366964022316
894,-0.4779715653408799
895,-1.6487980802854107
896,-1.2437166048141246
897,-1.129756914502204
898,0.749077180826532
899,-1.1593201278749883
900,-2.9555361311576984
901,0.47268505331824084
902,0.5436152794434568
903,0.9967535066231694
904,-1.400118238025546
905,1.1160700624071027
906,-1.3995758182485187
907,-0.031077290648389266
908,-0.878398719249396
909,-1.0189112430534735
910,-1.1077870424385623
911,0.4067224833678784
912,-0.548128450810662
913,-1.5034503638120824
914,-0.3418168584224082
915,-0.8258978903778919
916,-0.39564123883604907
917,-0.3006392468098572
918,0.29814607668473503
919,-0.5915978142072778
920,-2.07868438575674
921,-0.39407158036096324
922,0.24596640661866553
923,-0.6935299220613522
924,-1.5607943802676538
925,0.34962876459755554
926,-0.5088794656276009
927,-0.8892421629613753
928,-1.181028666231053
929,-0.6411706544783954
930,0.5612686176539279
931,-1.4814560478034846
932,-1.7109647266028956
933,-2.024928021341204
934,-1.9108113177116335
935,0.17715363658686956
936,-1.2575039115195665
937,1.1399812847341622
938,-0.45203476749926946
939,-1.106980612000124
940,-0.5073412491913896
941,-0.5634576428289584
942,-1.0803325777910993
943,-0.3517938650462331
944,-0.585744077404232
945,-0.9424202739569034
946,0.4640836991683581
947,-1.0174203700162645
948,-2.202700670064618
949,-0.28287885489968906
950,-0.24873788956407683
951,-1.2286490891582231
952,-3.0945518007571504
953,-0.7145698216040677
954,-0.1617162160351067
955,0.29230864287758707
956,-1.0937807462480846
957,-1.8162046511069958
958,-1.3259626685086845
959,-0.9227783673281463
960,-3.1306032304286533
961,-3.683111392963103
962,-0.6088954439574983
963,-0.49611216591193386
964,-1.8597008679793061
965,-0.9937349481660561
966,-0.29249335624580486
967,-0.5311883101435713
968,-1.0459270719387816
969,-1.0896449135806097
970,0.7563766219872383
971,0.03418372163314387
972,-0.5548738748392206
973,-0.834642304640194
974,-0.5645955175172862
975,-1.684476780987357
976,-0.17699977603056594
977,-1.689886634506419
978,-0.5821544508959787
979,-0.6696747461310912
980,-1.51787836542412
981,0.10457369113907133
982,-0.5836893149777134
983,-1.2557734713777606
984,0.22054409726661062
985,-0.1925406741996376
986,-1.0200616328937335
987,-1.0230572371281332
988,-2.4962579583675626
989,-1.295784695158188
990,-0.4198893274697425
991,-1.1163075632129646
992,-2.2429791874359264
993,0.4481020349430369
994,0.9245889339702902
995,-0.26809987130836466
996,-1.2103051193109833
997,2.170472169064844
998,-0.2840146657513948
999,-1.5334964775579811
1000,0.5332635158670775
1001,-2.298374628434348
1002,-0.8344566737236148
1003,0.8742720045353627
1004,-1.6394705447022098
1005,-2.450816230176753
1006,-1.9008863845882529
1007,-1.2764239227108856
1008,-1.2136315364161472
1009,-1.0627624564936382
1010,-0.3457447851713391
1011,-0.9747001629590994
1012,-0.3007665383040411
1013,-2.3447493537878206
1014,-1.2182371860138248
1015,-0.41401783908920686
1016,-1.3463677550980324
1017,-3.864210152851152
1018,-0.9710599535259139
1019,-0.7085655854295339
1020,-0.11000072649262871
1021,-0.0020803988751916247
1022,-0.9984924878583914
1023,-1.194586580107531
1024,0.46916389727253804
1025,-1.7338813077251838
1026,-0.6472130269129707
1027,-0.561620433326558
1028,-3.1218626503977944
1029,-0.7609736684126671
1030,-0.04324296407287709
1031,-2.2546455169164807
1032,-3.8569228822894517
1033,-0.3975629161279375
1034,-3.129255060283006
1035,-0.8789649283113478
1036,-1.7441807973357368
1037,-1.8355309966887472
1038,-1.3801039369634567
1039,-0.8183435321564003
1040,-1.4246805438678445
1041,-1.4649201458038918
1042,-0.9435934955868409
1043,-0.7322637626576153
1044,-2.9178894870424985
1045,-1.2643043278236712
1046,-1.526665307550292
1047,-2.550868154234502
1048,0.09312339625845678
1049,-0.9263053755523536
1050,-1.86044983880614
1051,-2.0403384482656066
1052,-1.9107203421109349
1053,0.17897175589338088
1054,-0.7488262574425636
1055,-0.8688714898268393
1056,-0.32767775286458134
1057,-0.06192396934171418
1058,0.9163534456075872
1059,0.9657117485192819
1060,-0.2579390578795506
1061,-1.2509845322307036
1062,-1.5673354712937848
1063,-0.24562293757469122
1064,-1.2257944700888759
1065,0.6555574238419497
1066,-1.5834287153487616
1067,0.6166524394251323
1068,-1.1964251930572793
1069,1.1714013155785667
1070,0.45963209704231733
1071,-0.3234101550170291
1072,-1.101443899559253
1073,0.0325645761484179
1074,-0.7208319158479474
1075,-2.7090081517940385
1076,0.2591032699072806
1077,-1.2714920616329528
1078,-2.0709346819159697
1079,-1.160029127719939
1080,-2.547914748530983
1081,-1.2365849688772048
1082,0.2505621333643365
1083,-2.88928403178953
1084,-1.7222749259804502
1085,-0.6164697082804749
1086,-0.6679139308068245
1087,-1.0826599995311836
1088,-1.0219486213368363
1089,-1.3886469918200952
1090,-3.5796064142963435
1091,-0.1979917038438226
1092,-2.0806433127252317
1093,-1.7198106701477862
1094,-1.3289169765008837
1095,-3.7964977079526756
1096,-0.712397765492242
1097,-2.1903965872799835
1098,-2.324710214796251
1099,-1.2763167248915819
1100,-2.577392517517881
1101,-1.5715347461242368
1102,-2.450132477857969
1103,1.21369364493092
1104,-2.073367238904899
1105,0.035969090252701896
1106,1.3092508423105125
1107,0.6316083936928276
1108,-2.70335042114153
1109,-1.00267578925658
1110,-0.16908226834146856
1111,-2.368237507089339
1112,-0.7316348333723567
1113,-3.701857033190908
1114,0.14597082976500042
1115,-0.8696029971927408
1116,-2.345198689719656
1117,-1.039835707107331
1118,-2.1953288189742737
1119,-1.4622469994940652
1120,0.270014814735704
1121,-2.7299888775326293
1122,-0.7920948363790625
1123,-0.034776337712886685
1124,-2.839561838522483
1125,-1.9130174878278896
1126,-0.6060650745151352
1127,0.6008162714094077
1128,-0.6014355564805197
1129,0.1237551883495912
1130,-1.3205841153387081
1131,-2.6076862918446437
1132,0.8551993275339723
1133,-2.877128262228651
1134,-1.6922649457531524
1135,0.7379743431363401
1136,-1.733625880236794
1137,-1.4912116833818028
1138,0.5164958365252049
1139,-0.581168326367121
1140,-1.6893032410393996
1141,-1.6417798624594977
1142,-0.11460779653680642
1143,0.30763907493330533
1144,-0.39215817863759495
1145,-1.3324029457171915
1146,0.6556948090411407
1147,-1.3625307357677565
1148,-3.378880701463525
1149,-1.1672697832257657
1150,-1.0535112219901597
1151,-1.9920993025513152
1152,-0.18597762825040465
1153,0.6134817763074274
1154,-1.5609197765388938
1155,-0.8626669099777171
1156,-1.626351112592233
1157,-1.3467145790147466
1158,-1.0840370883201562
1159,-0.6374458231019655
1160,-1.0184628596610006
1161,-1.1248929026408159
1162,-2.317542096663178
1163,-0.02043437629914424
1164,-2.5608732841170543
1165,-1.6759512739229179
1166,0.08785887576495266
1167,-1.3927487531286764
1168,-1.106617334596634
1169,-1.5478599224497587
1170,-1.3650099623206011
1171,-2.524720691934588
1172,-0.22952269751434962
1173,-2.0948442343289444
1174,-1.4008755243743152
1175,-1.5375475694121832
1176,-0.34713158700472324
1177,-1.007452796247374
1178,0.709997598218624
1179,-0.4796642438717278
1180,-1.964698114836148
1181,-0.6136694275892723
1182,-1.1170363042012696
1183,-0.0979825544187698
1184,-1.4465863323177368
1185,-0.8815049303980638
1186,-0.8596399504828726
1187,0.22276428789608493
1188,0.1320588250699095
1189,-2.5664838679724378
1190,-0.7492160107787051
1191,-2.367679035370737
1192,-2.851994563775711
1193,-0.979025563246029
1194,-0.7938548910289809
1195,-0.0045554735179211825
1196,0.6024242648189317
1197,0.7285998868128197
1198,-4.161200619350729
1199,0.6110518369304989
1200,1.2310135711951837
1201,0.29566026581109717
1202,-1.5361856317442493
1203,-0.8595725047560799
1204,-1.7834548800838412
1205,-0.005813116843902177
1206,-1.3941366809287046
1207,-1.6541887702024158
1208,1.0882396314418494
1209,1.5612303756209323
1210,-2.1250154554887457
1211,-1.6451996230136783
1212,-1.7113343177303908
1213,-1.872015959211007
1214,0.3703524571463034
1215,1.3264555104208844
1216,0.574574203491922
1217,-1.640773850884467
1218,-0.7174695011141932
1219,-1.837018843843052
1220,-0.870127551948765
1221,-0.12462059759165585
1222,-0.40095595964107766
1223,-1.1824274418865943
1224,1.5824905744579851
1225,-0.5407957098378013
1226,1.1981406769247893
1227,0.39322241599760244
1228,0.4603504995505552
1229,0.4807436760653315
1230,0.4772502482015532
